Time (s),Amplitude
0.0,93
3.125098446901679e-05,157
6.250196893803358e-05,221
9.375295340705038e-05,279
0.00012500393787606717,322
0.00015625492234508397,345
0.00018750590681410075,369
0.00021875689128311753,365
0.00025000787575213434,358
0.00028125886022115114,330
0.00031250984469016795,288
0.0003437608291591847,239
0.0003750118136282015,180
0.0004062627980972183,121
0.00043751378256623506,52
0.00046876476703525187,-17
0.0005000157515042687,-80
0.0005312667359732854,-148
0.0005625177204423023,-202
0.000593768704911319,-258
0.0006250196893803359,-306
0.0006562706738493526,-335
0.0006875216583183694,-357
0.0007187726427873863,-361
0.000750023627256403,-350
0.0007812746117254198,-318
0.0008125255961944366,-274
0.0008437765806634534,-229
0.0008750275651324701,-162
0.000906278549601487,-99
0.0009375295340705037,-35
0.0009687805185395206,36
0.0010000315030085374,102
0.001031282487477554,176
0.0010625334719465709,226
0.0010937844564155878,281
0.0011250354408846046,321
0.0011562864253536213,356
0.001187537409822638,373
0.0012187883942916548,373
0.0012500393787606718,360
0.0012812903632296885,330
0.0013125413476987053,291
0.001343792332167722,239
0.0013750433166367388,183
0.0014062943011057556,124
0.0014375452855747725,56
0.0014687962700437893,-22
0.001500047254512806,-91
0.0015312982389818228,-149
0.0015625492234508395,-220
0.0015938002079198565,-275
0.0016250511923888732,-316
0.00165630217685789,-353
0.0016875531613269068,-363
0.0017188041457959235,-362
0.0017500551302649403,-353
0.0017813061147339572,-323
0.001812557099202974,-286
0.0018438080836719907,-233
0.0018750590681410075,-181
0.0019063100526100242,-112
0.0019375610370790412,-40
0.001968812021548058,27
0.0020000630060170747,92
0.0020313139904860915,149
0.002062564974955108,218
0.002093815959424125,272
0.0021250669438931417,314
0.0021563179283621585,345
0.0021875689128311756,361
0.0022188198973001924,366
0.002250070881769209,357
0.002281321866238226,333
0.0023125728507072426,292
0.0023438238351762594,242
0.002375074819645276,189
0.002406325804114293,134
0.0024375767885833097,66
0.0024688277730523264,-2
0.0025000787575213436,-72
0.0025313297419903603,-141
0.002562580726459377,-202
0.002593831710928394,-254
0.0026250826953974106,-302
0.0026563336798664273,-325
0.002687584664335444,-349
0.002718835648804461,-357
0.0027500866332734776,-343
0.0027813376177424944,-321
0.002812588602211511,-280
0.0028438395866805283,-232
0.002875090571149545,-178
0.002906341555618562,-112
0.0029375925400875785,-45
0.0029688435245565953,21
0.003000094509025612,87
0.003031345493494629,154
0.0030625964779636456,218
0.0030938474624326623,269
0.003125098446901679,314
0.003156349431370696,344
0.003187600415839713,358
0.0032188514003087297,364
0.0032501023847777465,349
0.0032813533692467632,325
0.00331260435371578,285
0.0033438553381847968,232
0.0033751063226538135,180
0.0034063573071228303,122
0.003437608291591847,57
0.0034688592760608638,-15
0.0035001102605298805,-77
0.0035313612449988977,-140
0.0035626122294679144,-202
0.003593863213936931,-256
0.003625114198405948,-300
0.0036563651828749647,-329
0.0036876161673439815,-350
0.003718867151812998,-354
0.003750118136282015,-337
0.0037813691207510317,-316
0.0038126201052200485,-271
0.0038438710896890656,-227
0.0038751220741580824,-170
0.003906373058627099,-107
0.003937624043096116,-44
0.003968875027565133,26
0.004000126012034149,89
0.004031376996503166,150
0.004062627980972183,211
0.0040938789654412,262
0.004125129949910216,304
0.004156380934379233,332
0.00418763191884825,346
0.004218882903317267,345
0.004250133887786283,336
0.0042813848722553,318
0.004312635856724317,275
0.0043438868411933345,230
0.004375137825662351,176
0.004406388810131368,114
0.004437639794600385,56
0.0044688907790694015,-11
0.004500141763538418,-78
0.004531392748007435,-141
0.004562643732476452,-205
0.0045938947169454685,-252
0.004625145701414485,-298
0.004656396685883502,-327
0.004687647670352519,-343
0.0047188986548215356,-354
0.004750149639290552,-332
0.004781400623759569,-303
0.004812651608228586,-266
0.0048439025926976026,-218
0.004875153577166619,-166
0.004906404561635636,-99
0.004937655546104653,-35
0.0049689065305736696,29
0.005000157515042687,95
0.005031408499511704,152
0.005062659483980721,213
0.0050939104684497374,263
0.005125161452918754,305
0.005156412437387771,331
0.005187663421856788,344
0.0052189144063258044,344
0.005250165390794821,338
0.005281416375263838,317
0.005312667359732855,272
0.0053439183442018715,225
0.005375169328670888,164
0.005406420313139905,103
0.005437671297608922,41
0.0054689222820779385,-29
0.005500173266546955,-86
0.005531424251015972,-148
0.005562675235484989,-210
0.0055939262199540055,-262
0.005625177204423022,-303
0.005656428188892039,-331
0.005687679173361057,-344
0.005718930157830073,-345
0.00575018114229909,-332
0.005781432126768107,-307
0.005812683111237124,-270
0.00584393409570614,-216
0.005875185080175157,-160
0.005906436064644174,-96
0.005937687049113191,-30
0.005968938033582207,40
0.006000189018051224,100
0.006031440002520241,161
0.006062690986989258,216
0.006093941971458274,264
0.006125192955927291,306
0.006156443940396308,331
0.006187694924865325,355
0.006218945909334341,349
0.006250196893803358,341
0.006281447878272375,314
0.006312698862741392,277
0.006343949847210409,231
0.006375200831679426,169
0.006406451816148443,110
0.0064377028006174595,40
0.006468953785086476,-26
0.006500204769555493,-89
0.00653145575402451,-154
0.0065627067384935265,-214
0.006593957722962543,-260
0.00662520870743156,-297
0.006656459691900577,-325
0.0066877106763695935,-340
0.00671896166083861,-346
0.006750212645307627,-327
0.006781463629776644,-305
0.0068127146142456605,-266
0.006843965598714677,-214
0.006875216583183694,-159
0.006906467567652711,-99
0.0069377185521217275,-34
0.006968969536590744,33
0.007000220521059761,101
0.007031471505528779,162
0.007062722489997795,214
0.007093973474466812,267
0.007125224458935829,313
0.007156475443404846,341
0.007187726427873862,357
0.007218977412342879,361
0.007250228396811896,347
0.007281479381280913,321
0.007312730365749929,287
0.007343981350218946,233
0.007375232334687963,182
0.00740648331915698,124
0.007437734303625996,58
0.007468985288095013,-9
0.00750023627256403,-76
0.007531487257033047,-140
0.007562738241502063,-196
0.00759398922597108,-246
0.007625240210440097,-285
0.007656491194909114,-314
0.007687742179378131,-336
0.007718993163847148,-344
0.007750244148316165,-338
0.0077814951327851815,-303
0.007812746117254198,-264
0.007843997101723215,-216
0.007875248086192232,-158
0.007906499070661249,-91
0.007937750055130265,-22
0.007969001039599282,37
0.008000252024068299,105
0.008031503008537316,163
0.008062753993006332,221
0.008094004977475349,272
0.008125255961944366,313
0.008156506946413383,343
0.0081877579308824,354
0.008219008915351416,367
0.008250259899820433,355
0.00828151088428945,331
0.008312761868758466,289
0.008344012853227483,244
0.0083752638376965,182
0.008406514822165517,128
0.008437765806634533,61
0.00846901679110355,-13
0.008500267775572567,-74
0.008531518760041584,-140
0.0085627697445106,-195
0.008594020728979617,-252
0.008625271713448634,-297
0.00865652269791765,-329
0.008687773682386669,-349
0.008719024666855686,-352
0.008750275651324703,-346
0.00878152663579372,-312
0.008812777620262736,-273
0.008844028604731753,-227
0.00887527958920077,-166
0.008906530573669786,-101
0.008937781558138803,-37
0.00896903254260782,28
0.009000283527076837,91
0.009031534511545853,154
0.00906278549601487,213
0.009094036480483887,262
0.009125287464952904,306
0.00915653844942192,328
0.009187789433890937,344
0.009219040418359954,350
0.00925029140282897,347
0.009281542387297987,321
0.009312793371767004,283
0.00934404435623602,236
0.009375295340705038,180
0.009406546325174054,115
0.009437797309643071,59
0.009469048294112088,-6
0.009500299278581105,-72
0.009531550263050121,-130
0.009562801247519138,-193
0.009594052231988155,-245
0.009625303216457172,-286
0.009656554200926188,-316
0.009687805185395205,-333
0.009719056169864222,-335
0.009750307154333239,-322
0.009781558138802255,-295
0.009812809123271272,-255
0.009844060107740289,-207
0.009875311092209306,-152
0.009906562076678322,-91
0.009937813061147339,-26
0.009969064045616356,35
0.010000315030085374,97
0.010031566014554391,158
0.010062816999023408,215
0.010094067983492425,263
0.010125318967961441,303
0.010156569952430458,324
0.010187820936899475,346
0.010219071921368492,354
0.010250322905837508,336
0.010281573890306525,310
0.010312824874775542,272
0.010344075859244559,221
0.010375326843713575,169
0.010406577828182592,108
0.010437828812651609,48
0.010469079797120626,-15
0.010500330781589642,-80
0.01053158176605866,-145
0.010562832750527676,-206
0.010594083734996693,-254
0.01062533471946571,-299
0.010656585703934726,-338
0.010687836688403743,-348
0.01071908767287276,-355
0.010750338657341776,-336
0.010781589641810793,-304
0.01081284062627981,-275
0.010844091610748827,-221
0.010875342595217843,-162
0.01090659357968686,-106
0.010937844564155877,-39
0.010969095548624894,28
0.01100034653309391,93
0.011031597517562927,154
0.011062848502031944,217
0.01109409948650096,263
0.011125350470969977,302
0.011156601455438994,330
0.011187852439908011,346
0.011219103424377028,348
0.011250354408846044,330
0.011281605393315061,304
0.011312856377784078,269
0.011344107362253096,218
0.011375358346722113,168
0.01140660933119113,110
0.011437860315660147,40
0.011469111300129163,-23
0.01150036228459818,-83
0.011531613269067197,-148
0.011562864253536214,-205
0.01159411523800523,-255
0.011625366222474247,-293
0.011656617206943264,-322
0.01168786819141228,-342
0.011719119175881297,-343
0.011750370160350314,-331
0.011781621144819331,-309
0.011812872129288348,-268
0.011844123113757364,-220
0.011875374098226381,-166
0.011906625082695398,-99
0.011937876067164415,-37
0.011969127051633431,26
0.012000378036102448,96
0.012031629020571465,152
0.012062880005040482,206
0.012094130989509498,254
0.012125381973978515,288
0.012156632958447532,318
0.012187883942916549,333
0.012219134927385565,331
0.012250385911854582,323
0.012281636896323599,305
0.012312887880792616,269
0.012344138865261632,219
0.01237538984973065,164
0.012406640834199666,108
0.012437891818668683,43
0.0124691428031377,-30
0.012500393787606716,-92
0.012531644772075733,-148
0.01256289575654475,-209
0.012594146741013766,-251
0.012625397725482783,-298
0.0126566487099518,-324
0.012687899694420818,-339
0.012719150678889835,-346
0.012750401663358852,-327
0.012781652647827869,-297
0.012812903632296885,-259
0.012844154616765902,-213
0.012875405601234919,-155
0.012906656585703936,-90
0.012937907570172952,-30
0.01296915855464197,38
0.013000409539110986,100
0.013031660523580003,162
0.01306291150804902,221
0.013094162492518036,257
0.013125413476987053,302
0.01315666446145607,328
0.013187915445925086,345
0.013219166430394103,359
0.01325041741486312,339
0.013281668399332137,311
0.013312919383801154,277
0.01334417036827017,229
0.013375421352739187,175
0.013406672337208204,110
0.01343792332167722,44
0.013469174306146237,-18
0.013500425290615254,-86
0.01353167627508427,-146
0.013562927259553288,-203
0.013594178244022304,-253
0.013625429228491321,-290
0.013656680212960338,-325
0.013687931197429355,-341
0.013719182181898371,-344
0.013750433166367388,-331
0.013781684150836405,-305
0.013812935135305422,-270
0.013844186119774438,-223
0.013875437104243455,-165
0.013906688088712472,-102
0.013937939073181489,-41
0.013969190057650505,26
0.014000441042119522,95
0.01403169202658854,152
0.014062943011057557,210
0.014094193995526574,260
0.01412544497999559,303
0.014156695964464608,332
0.014187946948933624,349
0.014219197933402641,347
0.014250448917871658,330
0.014281699902340675,313
0.014312950886809691,277
0.014344201871278708,225
0.014375452855747725,179
0.014406703840216742,120
0.014437954824685758,56
0.014469205809154775,-14
0.014500456793623792,-80
0.014531707778092809,-139
0.014562958762561825,-198
0.014594209747030842,-247
0.014625460731499859,-284
0.014656711715968876,-321
0.014687962700437892,-333
0.014719213684906909,-334
0.014750464669375926,-329
0.014781715653844943,-304
0.01481296663831396,-269
0.014844217622782976,-223
0.014875468607251993,-172
0.01490671959172101,-107
0.014937970576190026,-42
0.014969221560659043,29
0.01500047254512806,87
0.015031723529597077,143
0.015062974514066093,204
0.01509422549853511,252
0.015125476483004127,286
0.015156727467473144,320
0.01518797845194216,337
0.015219229436411177,330
0.015250480420880194,329
0.01528173140534921,309
0.015312982389818227,269
0.015344233374287246,214
0.015375484358756263,167
0.01540673534322528,108
0.015437986327694296,37
0.015469237312163313,-24
0.01550048829663233,-95
0.015531739281101346,-153
0.015562990265570363,-207
0.01559424125003938,-259
0.015625492234508397,-298
0.015656743218977413,-326
0.01568799420344643,-341
0.015719245187915447,-341
0.015750496172384464,-328
0.01578174715685348,-301
0.015812998141322497,-262
0.015844249125791514,-216
0.01587550011026053,-157
0.015906751094729547,-97
0.015938002079198564,-35
0.01596925306366758,30
0.016000504048136598,86
0.016031755032605614,147
0.01606300601707463,214
0.016094257001543648,264
0.016125507986012665,299
0.01615675897048168,327
0.016188009954950698,346
0.016219260939419715,355
0.01625051192388873,344
0.01628176290835775,319
0.016313013892826765,279
0.016344264877295782,233
0.0163755158617648,179
0.016406766846233815,112
0.016438017830702832,51
0.01646926881517185,-25
0.016500519799640866,-92
0.016531770784109882,-144
0.0165630217685789,-207
0.016594272753047916,-256
0.016625523737516933,-299
0.01665677472198595,-328
0.016688025706454966,-339
0.016719276690923983,-354
0.016750527675393,-333
0.016781778659862016,-313
0.016813029644331033,-277
0.01684428062880005,-223
0.016875531613269067,-175
0.016906782597738083,-107
0.0169380335822071,-47
0.016969284566676117,6
0.017000535551145134,79
0.01703178653561415,136
0.017063037520083167,196
0.017094288504552184,239
0.0171255394890212,288
0.017156790473490217,317
0.017188041457959234,333
0.01721929244242825,336
0.017250543426897268,328
0.017281794411366284,308
0.0173130453958353,274
0.01734429638030432,223
0.017375547364773338,170
0.017406798349242355,111
0.01743804933371137,41
0.01746930031818039,-26
0.017500551302649405,-90
0.017531802287118422,-148
0.01756305327158744,-204
0.017594304256056455,-261
0.017625555240525472,-294
0.01765680622499449,-321
0.017688057209463506,-338
0.017719308193932522,-336
0.01775055917840154,-326
0.017781810162870556,-300
0.017813061147339573,-263
0.01784431213180859,-215
0.017875563116277606,-153
0.017906814100746623,-93
0.01793806508521564,-32
0.017969316069684656,41
0.018000567054153673,91
0.01803181803862269,156
0.018063069023091707,202
0.018094320007560723,253
0.01812557099202974,292
0.018156821976498757,316
0.018188072960967774,337
0.01821932394543679,344
0.018250574929905807,335
0.018281825914374824,309
0.01831307689884384,277
0.018344327883312857,229
0.018375578867781874,167
0.01840682985225089,108
