Time (s),Amplitude
0.0,310
4.166843587674975e-05,368
8.33368717534995e-05,399
0.00012500530763024924,416
0.000166673743506999,399
0.00020834217938374875,345
0.0002500106152604985,285
0.00029167905113724823,192
0.000333347487013998,102
0.00037501592289074774,8
0.0004166843587674975,-85
0.00045835279464424725,-169
0.000500021230520997,-258
0.0005416896663977467,-316
0.0005833581022744965,-352
0.0006250265381512462,-360
0.000666694974027996,-353
0.0007083634099047457,-302
0.0007500318457814955,-237
0.0007917002816582452,-159
0.000833368717534995,-53
0.0008750371534117447,45
0.0009167055892884945,140
0.0009583740251652442,224
0.001000042461041994,309
0.0010417108969187436,358
0.0010833793327954934,395
0.0011250477686722432,408
0.001166716204548993,380
0.0012083846404257427,342
0.0012500530763024924,274
0.0012917215121792422,201
0.001333389948055992,104
0.0013750583839327417,14
0.0014167268198094914,-83
0.0014583952556862412,-175
0.001500063691562991,-265
0.0015417321274397407,-316
0.0015834005633164905,-356
0.0016250689991932402,-378
0.00166673743506999,-359
0.0017084058709467397,-308
0.0017500743068234895,-238
0.0017917427427002392,-159
0.001833411178576989,-66
0.0018750796144537387,37
0.0019167480503304885,130
0.0019584164862072382,214
0.002000084922083988,290
0.0020417533579607378,346
0.0020834217938374873,393
0.0021250902297142373,404
0.002166758665590987,382
0.0022084271014677368,328
0.0022500955373444863,270
0.0022917639732212363,195
0.002333432409097986,110
0.002375100844974736,7
0.0024167692808514853,-86
0.0024584377167282353,-168
0.002500106152604985,-246
0.002541774588481735,-314
0.0025834430243584844,-348
0.0026251114602352343,-359
0.002666779896111984,-336
0.0027084483319887334,-302
0.0027501167678654834,-233
0.002791785203742233,-152
0.002833453639618983,-61
0.0028751220754957324,44
0.0029167905113724824,129
0.002958458947249232,215
0.003000127383125982,297
0.0030417958190027314,355
0.0030834642548794814,383
0.003125132690756231,396
0.003166801126632981,376
0.0032084695625097305,325
0.0032501379983864804,253
0.00329180643426323,181
0.00333347487013998,83
0.0033751433060167295,-16
0.0034168117418934794,-109
0.003458480177770229,-193
0.003500148613646979,-268
0.0035418170495237285,-328
0.0035834854854004785,-359
0.003625153921277228,-368
0.003666822357153978,-344
0.0037084907930307275,-299
0.0037501592289074775,-230
0.003791827664784227,-157
0.003833496100660977,-63
0.0038751645365377265,29
0.0039168329724144765,124
0.003958501408291226,218
0.004000169844167976,283
0.004041838280044725,346
0.0040835067159214755,373
0.004125175151798225,388
0.004166843587674975,375
0.004208512023551724,336
0.0042501804594284745,264
0.004291848895305224,185
0.004333517331181974,97
0.004375185767058723,-1
0.0044168542029354736,-98
0.004458522638812223,-179
0.004500191074688973,-269
0.004541859510565722,-322
0.004583527946442473,-361
0.004625196382319222,-363
0.004666864818195972,-351
0.004708533254072721,-300
0.004750201689949472,-242
0.004791870125826221,-163
0.004833538561702971,-65
0.00487520699757972,37
0.004916875433456471,128
0.00495854386933322,212
0.00500021230520997,289
0.005041880741086719,334
0.00508354917696347,368
0.005125217612840219,375
0.005166886048716969,375
0.005208554484593718,321
0.005250222920470469,266
0.005291891356347218,188
0.005333559792223968,99
0.005375228228100717,7
0.005416896663977467,-90
0.005458565099854217,-172
0.005500233535730967,-248
0.005541901971607716,-314
0.005583570407484466,-340
0.005625238843361216,-350
0.005666907279237966,-340
0.005708575715114715,-292
0.005750244150991465,-233
0.005791912586868215,-146
0.005833581022744965,-51
0.005875249458621714,42
0.005916917894498464,134
0.005958586330375214,208
0.006000254766251964,280
0.006041923202128713,334
0.006083591638005463,373
0.006125260073882213,381
0.006166928509758963,359
0.006208596945635712,316
0.006250265381512462,257
0.006291933817389212,183
0.006333602253265962,89
0.006375270689142711,8
0.006416939125019461,-84
0.006458607560896211,-175
0.006500275996772961,-249
0.00654194443264971,-304
0.00658361286852646,-341
0.00662528130440321,-350
0.00666694974027996,-332
0.006708618176156709,-293
0.006750286612033459,-219
0.0067919550479102085,-136
0.006833623483786959,-54
0.006875291919663708,41
0.006916960355540458,137
0.0069586287914172075,215
0.007000297227293958,289
0.0070419656631707074,339
0.007083634099047457,377
0.0071253025349242065,397
0.007166970970800957,379
0.0072086394066777065,333
0.007250307842554456,269
0.0072919762784312055,186
0.007333644714307956,108
0.0073753131501847055,16
0.007416981586061455,-90
0.0074586500219382046,-172
0.007500318457814955,-253
0.0075419868936917045,-300
0.007583655329568454,-339
0.007625323765445204,-351
0.007666992201321954,-336
0.0077086606371987035,-292
0.007750329073075453,-228
0.007791997508952203,-143
0.007833665944828953,-62
0.007875334380705703,29
0.007917002816582452,111
0.007958671252459202,199
0.008000339688335951,275
0.0080420081242127,320
0.00808367656008945,363
0.008125344995966201,374
0.008167013431842951,358
0.0082086818677197,311
0.00825035030359645,250
0.0082920187394732,180
0.00833368717534995,94
0.008375355611226699,-6
0.008417024047103448,-93
0.0084586924829802,-178
